id,group,markType,markTypeName,title,lat,lng,layer,time,version,sourceUrl
17173-189820416000,任务,17310030027,支线任务,被绑走的小英,-1714.33629,-1320.632839,,,,https://map.17173.com/rocom/maps/shijie
17173-687809146880,任务,17310030027,支线任务,闻闻,582.097192,2587.560004,,,,https://map.17173.com/rocom/maps/shijie
17173-476849979392,任务,17310030027,支线任务,故乡的滋味,-729.846577,-1529.249778,,,,https://map.17173.com/rocom/maps/shijie
17173-197678792704,任务,17310030027,支线任务,遗失的歌谣,716.754952,-66.611506,,,,https://map.17173.com/rocom/maps/shijie
17173-135853453312,任务,17310030027,支线任务,对战,294.871235,-2074.916242,,,,https://map.17173.com/rocom/maps/shijie
17173-940436602880,任务,17310030027,支线任务,梦游记,1799.394266,-1428.970194,,,,https://map.17173.com/rocom/maps/shijie
17173-805644275712,任务,17310030027,支线任务,给小精灵撑伞,834.012807,-1349.421425,,,,https://map.17173.com/rocom/maps/shijie
17173-90156785664,任务,17310030027,支线任务,走失的代步精灵-终,756.436416,-1609.943826,,,,https://map.17173.com/rocom/maps/shijie
17173-262728232960,任务,17310030027,支线任务,等级晋升任务，每隔10级晋升,1236.544714,-1528.640515,,,,https://map.17173.com/rocom/maps/shijie
17173-794467958784,任务,17310030028,未分类任务,需要一只能发出圆号声音的精灵,692.40393,-2085.398351,,,,https://map.17173.com/rocom/maps/shijie
17173-219768516608,任务,17310030028,未分类任务,npc，白发懒人,-780.217228,-2116.111409,,,,https://map.17173.com/rocom/maps/shijie
17173-737687715840,任务,17310030028,未分类任务,被遗弃的额板板壳,-819.053512,-2646.407387,,,,https://map.17173.com/rocom/maps/shijie
17173-841792901120,任务,17310030028,未分类任务,古币兑换1号抽屉,662.597698,-162.217268,,,,https://map.17173.com/rocom/maps/shijie
17173-52617101312,任务,17310030028,未分类任务,古币兑换,-1418.731496,-316.194739,,,,https://map.17173.com/rocom/maps/shijie
17173-746057850880,任务,17310030028,未分类任务,彼名噩梦4,-1471.706472,-569.982716,,,,https://map.17173.com/rocom/maps/shijie
17173-719830568960,任务,17310030028,未分类任务,NPC，尖嘴狐仙,-1944.215374,-1904.240295,,,,https://map.17173.com/rocom/maps/shijie
17173-35730292736,任务,17310030028,未分类任务,完成任务获取华丽宝箱,247.291602,772.193371,,,,https://map.17173.com/rocom/maps/shijie
17173-803665907712,任务,17310030028,未分类任务,帮助地鼠,-395.404506,-1522.605634,,,,https://map.17173.com/rocom/maps/shijie
17173-600005447680,任务,17310030028,未分类任务,一张小纸条,768.011614,-1420.444187,,,,https://map.17173.com/rocom/maps/shijie
17173-336733618176,任务,17310030028,未分类任务,告示牌,822.10844,-1355.379704,,,,https://map.17173.com/rocom/maps/shijie
17173-118940442624,地点,17310030029,挑战小游戏,国王,852.404258,-2072.264003,,,,https://map.17173.com/rocom/maps/shijie
17173-412520943616,地点,17310030029,挑战小游戏,迷你挑战,-965.068732,-2131.82921,,,,https://map.17173.com/rocom/maps/shijie
17173-857450905600,地点,17310030029,挑战小游戏,迷你挑战,-1420.191808,-2842.07258,,,,https://map.17173.com/rocom/maps/shijie
17173-846149701632,地点,17310030029,挑战小游戏,迷你挑战,-1008.517703,-1954.333712,,,,https://map.17173.com/rocom/maps/shijie
17173-326646538240,地点,17310030029,挑战小游戏,噩梦圣杯,1173.813003,177.071417,,,,https://map.17173.com/rocom/maps/shijie
17173-158595436544,地点,17310030029,挑战小游戏,迷你挑战,1.317049,772.313986,,,,https://map.17173.com/rocom/maps/shijie
17173-680900812800,地点,17310030029,挑战小游戏,迷你挑战,8.867004,854.448093,,,,https://map.17173.com/rocom/maps/shijie
17173-228748156928,地点,17310030029,挑战小游戏,迷你挑战,-401.430099,183.986883,,,,https://map.17173.com/rocom/maps/shijie
17173-331370844160,地点,17310030029,挑战小游戏,迷你挑战,-580.941293,964.528205,,,,https://map.17173.com/rocom/maps/shijie
17173-223024111616,地点,17310030029,挑战小游戏,迷你挑战,-1157.201068,590.51638,,,,https://map.17173.com/rocom/maps/shijie
17173-49768566784,地点,17310030029,挑战小游戏,迷你挑战,526.16218,445.880328,,,,https://map.17173.com/rocom/maps/shijie
17173-738492837888,地点,17310030029,挑战小游戏,迷你挑战,-717.785478,535.279975,,,,https://map.17173.com/rocom/maps/shijie
17173-136431554560,地点,17310030029,挑战小游戏,迷你挑战,-1330.772431,-911.918014,,,,https://map.17173.com/rocom/maps/shijie
17173-601590394880,地点,17310030029,挑战小游戏,珍贵挑战宝箱,1192.637029,-1456.299624,,,,https://map.17173.com/rocom/maps/shijie
17173-817019195392,地点,17310030029,挑战小游戏,挑战小游戏,-231.497264,-1866.749924,,,,https://map.17173.com/rocom/maps/shijie
17173-929640579072,地点,17310030029,挑战小游戏,挑战,43.569025,-1570.442946,,,,https://map.17173.com/rocom/maps/shijie
17173-546262573056,地点,17310030029,挑战小游戏,挑战小游戏,43.679633,-1154.015658,,,,https://map.17173.com/rocom/maps/shijie
17173-851552579584,地点,17310030029,挑战小游戏,承重,-130.44275,-1454.547325,,,,https://map.17173.com/rocom/maps/shijie
17173-537486266368,地点,17310030029,挑战小游戏,承重,604.927973,-2024.919301,,,,https://map.17173.com/rocom/maps/shijie
17173-200152731648,地点,17310030029,挑战小游戏,限时挑战,826.034987,-1273.647739,,,,https://map.17173.com/rocom/maps/shijie
17173-105833652224,地点,17310030029,挑战小游戏,重量按钮,315.799845,-2180.000801,,,,https://map.17173.com/rocom/maps/shijie
17173-843402661888,地点,17310030029,挑战小游戏,限时挑战,1081.170209,-1106.870131,,,,https://map.17173.com/rocom/maps/shijie
17173-904216928256,地点,17310030029,挑战小游戏,重量按钮,-95.687191,-1590.617949,,,,https://map.17173.com/rocom/maps/shijie
17173-783854137344,地点,17310030029,挑战小游戏,20~40的重量,-43.318507,-1388.561448,,,,https://map.17173.com/rocom/maps/shijie
17173-857147535360,地点,17310030029,挑战小游戏,20-40kg重量按钮,13.90343,-919.794423,,,,https://map.17173.com/rocom/maps/shijie
17173-774412410880,地点,17310030029,挑战小游戏,小挑战,-878.460545,-2792.360711,,,,https://map.17173.com/rocom/maps/shijie
17173-309463535616,地点,17310030029,挑战小游戏,挑战,-1271.653969,-1566.736458,,,,https://map.17173.com/rocom/maps/shijie
17173-932121821184,地点,17310030029,挑战小游戏,挑战游戏,-574.922213,-1197.400186,,,,https://map.17173.com/rocom/maps/shijie
17173-56836370432,地点,17310030029,挑战小游戏,石碑宝箱,553.68775,1904.788915,,,,https://map.17173.com/rocom/maps/shijie
17173-798147391488,地点,17310030029,挑战小游戏,60-95kg按钮,593.057358,733.15259,,,,https://map.17173.com/rocom/maps/shijie
17173-152143253504,地点,17310030029,挑战小游戏,限时挑战,785.672727,842.824944,,,,https://map.17173.com/rocom/maps/shijie
17173-474796773376,地点,17310030029,挑战小游戏,60-80kg按钮,1272.235033,1244.363193,,,,https://map.17173.com/rocom/maps/shijie
17173-676558110720,地点,17310030029,挑战小游戏,40-60kg按钮,1215.182237,1424.31187,,,,https://map.17173.com/rocom/maps/shijie
17173-985416728576,地点,17310030029,挑战小游戏,限时挑战,1372.248858,1067.312345,,,,https://map.17173.com/rocom/maps/shijie
17173-983696187392,地点,17310030029,挑战小游戏,40-60kg按钮,1673.445072,837.805973,,,,https://map.17173.com/rocom/maps/shijie
17173-288676425728,地点,17310030029,挑战小游戏,小游戏,-154.022225,2269.175916,,,,https://map.17173.com/rocom/maps/shijie
17173-463601704960,地点,17310030029,挑战小游戏,称重,-262.740767,-602.176982,,,,https://map.17173.com/rocom/maps/shijie
17173-936814387200,地点,17310030029,挑战小游戏,体重游戏,-94.099146,887.163607,,,,https://map.17173.com/rocom/maps/shijie
17173-984400093184,地点,17310030029,挑战小游戏,限时挑战,-699.29832,1787.192985,,,,https://map.17173.com/rocom/maps/shijie
17173-327293349888,地点,17310030029,挑战小游戏,限时挑战,-351.009371,2008.555125,,,,https://map.17173.com/rocom/maps/shijie
17173-68957712384,地点,17310030029,挑战小游戏,60-95kg,-909.254887,2083.518458,,,,https://map.17173.com/rocom/maps/shijie
17173-790273232896,地点,17310030029,挑战小游戏,40-60kg,-825.398705,2425.706544,,,,https://map.17173.com/rocom/maps/shijie
17173-691492651008,地点,17310030029,挑战小游戏,60-95kg,-716.69898,2431.022721,,,,https://map.17173.com/rocom/maps/shijie
17173-717110784000,地点,17310030029,挑战小游戏,60-95kg,-511.78533,2137.210105,,,,https://map.17173.com/rocom/maps/shijie
17173-783091245056,地点,17310030029,挑战小游戏,0-20kg,-522.086026,2101.766823,,,,https://map.17173.com/rocom/maps/shijie
17173-815766085632,地点,17310030029,挑战小游戏,0-20kg,1022.258434,-1279.476767,,,,https://map.17173.com/rocom/maps/shijie
17173-464207302656,地点,17310030029,挑战小游戏,小游戏,-737.790091,-44.656243,,,,https://map.17173.com/rocom/maps/shijie
17173-817326669824,地点,17310030029,挑战小游戏,小游戏,598.033185,-253.933507,,,,https://map.17173.com/rocom/maps/shijie
17173-196496273408,地点,17310030029,挑战小游戏,压力机关,899.2347,-1750.680178,,,,https://map.17173.com/rocom/maps/shijie
17173-999181029376,地点,17310030029,挑战小游戏,唤醒艾诺拉,350.155743,2657.165528,,,,https://map.17173.com/rocom/maps/shijie
17173-621965197312,地点,17310030029,挑战小游戏,挑战5个靶子,754.559965,2432.543525,,,,https://map.17173.com/rocom/maps/shijie
17173-821020905472,地点,17310030029,挑战小游戏,迷你挑战,1022.58211,199.111325,,,,https://map.17173.com/rocom/maps/shijie
17173-480907489280,地点,17310030029,挑战小游戏,40-60kg,1290.122305,-679.885512,,,,https://map.17173.com/rocom/maps/shijie
17173-949905494016,地点,17310030029,挑战小游戏,地下-称重,286.526463,325.838317,,,,https://map.17173.com/rocom/maps/shijie
17173-36202921984,地点,17310030029,挑战小游戏,20-40g重量按钮,709.829696,288.389976,,,,https://map.17173.com/rocom/maps/shijie
17173-63524716544,地点,17310030029,挑战小游戏,5个木把,-1322.298766,355.687106,,,,https://map.17173.com/rocom/maps/shijie
17173-789189152768,地点,17310030029,挑战小游戏,40-60g重量按钮,548.325357,1146.706136,,,,https://map.17173.com/rocom/maps/shijie
17173-929322717184,地点,17310030029,挑战小游戏,挑战,55.12225,-314.139084,,,,https://map.17173.com/rocom/maps/shijie
17173-298539683840,地点,17310030029,挑战小游戏,墓碑限时挑战,-158.014601,169.551404,,,,https://map.17173.com/rocom/maps/shijie
17173-298220916736,地点,17310030029,挑战小游戏,墓碑限时挑战,-158.014601,169.551404,,,,https://map.17173.com/rocom/maps/shijie
17173-444190310400,地点,17310030029,挑战小游戏,精灵研究员,1266.220312,-289.007469,,,,https://map.17173.com/rocom/maps/shijie
17173-458469744640,收集,17310030033,魔法石,翻找物（魔法石）,1282.80206,-1498.045352,,,,https://map.17173.com/rocom/maps/shijie
17173-874048692224,收集,17310030033,魔法石,翻找物,-147.4508,-913.440265,,,,https://map.17173.com/rocom/maps/shijie
17173-130651348992,收集,17310030033,魔法石,翻找物,87.508814,-843.854481,,,,https://map.17173.com/rocom/maps/shijie
17173-40291704832,收集,17310030033,魔法石,翻找物,279.803712,-862.211633,,,,https://map.17173.com/rocom/maps/shijie
17173-32690298880,收集,17310030033,魔法石,翻找物,411.052447,-1171.736748,,,,https://map.17173.com/rocom/maps/shijie
17173-296025923584,收集,17310030033,魔法石,翻找物,984.116213,-1119.442761,,,,https://map.17173.com/rocom/maps/shijie
17173-931914194944,收集,17310030033,魔法石,翻找物,1078.531599,-1175.951578,,,,https://map.17173.com/rocom/maps/shijie
17173-477409452032,收集,17310030033,魔法石,翻找物,543.128181,-1358.555178,,,,https://map.17173.com/rocom/maps/shijie
17173-717227831296,收集,17310030033,魔法石,翻找物,691.278103,-1897.279387,,,,https://map.17173.com/rocom/maps/shijie
17173-630176874496,收集,17310030033,魔法石,翻找物,279.688,-2039.657852,,,,https://map.17173.com/rocom/maps/shijie
17173-350430220288,收集,17310030033,魔法石,翻找物,-1022.392797,-2770.068551,,,,https://map.17173.com/rocom/maps/shijie
17173-490205622272,收集,17310030033,魔法石,翻找物,-1011.824196,-2948.821986,,,,https://map.17173.com/rocom/maps/shijie
17173-526237777920,收集,17310030033,魔法石,翻找物,-723.567235,-2824.345243,,,,https://map.17173.com/rocom/maps/shijie
17173-32964222976,收集,17310030033,魔法石,翻找物,-761.503165,-2747.718005,,,,https://map.17173.com/rocom/maps/shijie
17173-128565436416,收集,17310030033,魔法石,翻找物,-935.35711,-2476.937378,,,,https://map.17173.com/rocom/maps/shijie
17173-547902009344,收集,17310030033,魔法石,魔法石X1,59.055756,2173.069221,,,,https://map.17173.com/rocom/maps/shijie
17173-410030817280,收集,17310030033,魔法石,翻找物,-1438.531861,-2729.618173,,,,https://map.17173.com/rocom/maps/shijie
17173-622605864960,收集,17310030033,魔法石,翻找物,-55.367207,2562.272412,,,,https://map.17173.com/rocom/maps/shijie
17173-519284482048,收集,17310030033,魔法石,翻找物,81.169099,2684.807641,,,,https://map.17173.com/rocom/maps/shijie
17173-132547354624,收集,17310030033,魔法石,翻找物,-1508.863092,-2929.998933,,,,https://map.17173.com/rocom/maps/shijie
17173-401392087040,收集,17310030033,魔法石,翻找物,-1440.898923,-2890.104017,,,,https://map.17173.com/rocom/maps/shijie
17173-277372030976,收集,17310030033,魔法石,翻找物,359.851618,2415.526988,,,,https://map.17173.com/rocom/maps/shijie
17173-913853464576,收集,17310030033,魔法石,翻找物,161.825316,2316.795933,,,,https://map.17173.com/rocom/maps/shijie
17173-404682842112,收集,17310030033,魔法石,魔法石X1,663.729323,2527.9416,,,,https://map.17173.com/rocom/maps/shijie
17173-797181616128,收集,17310030033,魔法石,魔法石X1,727.837879,2439.097524,,,,https://map.17173.com/rocom/maps/shijie
17173-498932142080,收集,17310030033,魔法石,翻找物,897.548104,1862.42372,,,,https://map.17173.com/rocom/maps/shijie
17173-685568290816,收集,17310030033,魔法石,翻找,843.4144,1724.6709,,,,https://map.17173.com/rocom/maps/shijie
17173-775403872256,收集,17310030033,魔法石,魔法石X3,386.507096,1630.419619,,,,https://map.17173.com/rocom/maps/shijie
17173-623347109888,收集,17310030033,魔法石,魔法石X1,205.486497,1602.410777,,,,https://map.17173.com/rocom/maps/shijie
17173-700765675520,收集,17310030033,魔法石,翻找物,-1620.289759,-1974.373588,,,,https://map.17173.com/rocom/maps/shijie
17173-941467918336,收集,17310030033,魔法石,翻找物,-1877.098141,-1527.302915,,,,https://map.17173.com/rocom/maps/shijie
17173-441384353792,收集,17310030033,魔法石,翻找物,-1094.439967,-1932.3259,,,,https://map.17173.com/rocom/maps/shijie
17173-684350898176,收集,17310030033,魔法石,翻找物,-1057.279177,-2036.185298,,,,https://map.17173.com/rocom/maps/shijie
17173-36591235072,收集,17310030033,魔法石,翻找物,-404.227651,-1298.892021,,,,https://map.17173.com/rocom/maps/shijie
17173-501099438080,收集,17310030033,魔法石,翻找物（魔法石x2）,1266.573189,-219.532792,,,,https://map.17173.com/rocom/maps/shijie
17173-500977577984,收集,17310030033,魔法石,翻找物（纤维化技能石）,958.311819,-44.108292,,,,https://map.17173.com/rocom/maps/shijie
17173-83568160768,收集,17310030033,魔法石,翻找物,-1798.93206,-1029.254461,,,,https://map.17173.com/rocom/maps/shijie
17173-143035801600,收集,17310030033,魔法石,翻找物,-1790.913425,-1057.204891,,,,https://map.17173.com/rocom/maps/shijie
17173-71165513728,收集,17310030033,魔法石,翻找物,-1556.302485,-1293.468066,,,,https://map.17173.com/rocom/maps/shijie
17173-360287277056,收集,17310030033,魔法石,翻找物,-1580.823279,-1207.649674,,,,https://map.17173.com/rocom/maps/shijie
17173-254545883136,收集,17310030033,魔法石,翻找物,-721.606261,-1242.330398,,,,https://map.17173.com/rocom/maps/shijie
17173-311960158208,收集,17310030033,魔法石,翻找物,-945.264264,-1155.771496,,,,https://map.17173.com/rocom/maps/shijie
17173-900813508608,收集,17310030033,魔法石,翻找物,-1015.699492,-1179.765396,,,,https://map.17173.com/rocom/maps/shijie
17173-583412207616,收集,17310030033,魔法石,翻找物,-1015.027892,-945.415877,,,,https://map.17173.com/rocom/maps/shijie
17173-826617520128,收集,17310030033,魔法石,翻找物,-762.734411,-945.077106,,,,https://map.17173.com/rocom/maps/shijie
17173-632078278656,收集,17310030033,魔法石,翻找物,-493.335422,-958.566354,,,,https://map.17173.com/rocom/maps/shijie
17173-179371286528,收集,17310030033,魔法石,翻找,459.388655,883.756767,,,,https://map.17173.com/rocom/maps/shijie
17173-585797353472,收集,17310030033,魔法石,翻找（魔法石）,-256.979725,1059.588468,,,,https://map.17173.com/rocom/maps/shijie
17173-221341560832,收集,17310030033,魔法石,翻找（魔法石）,-337.797024,993.084032,,,,https://map.17173.com/rocom/maps/shijie
17173-193578270720,收集,17310030033,魔法石,翻找（魔法石）,-151.738107,1292.577523,,,,https://map.17173.com/rocom/maps/shijie
17173-81958125568,收集,17310030033,魔法石,翻找物,-450.691092,-785.646908,,,,https://map.17173.com/rocom/maps/shijie
17173-548052889600,收集,17310030033,魔法石,翻找物,463.198137,-332.92613,,,,https://map.17173.com/rocom/maps/shijie
17173-71126970368,收集,17310030033,魔法石,翻找（魔法石）,342.388541,1433.581628,,,,https://map.17173.com/rocom/maps/shijie
17173-849417961472,收集,17310030033,魔法石,翻找（魔法石）,254.941915,1348.428943,,,,https://map.17173.com/rocom/maps/shijie
17173-7757795328,收集,17310030033,魔法石,翻找（魔法石）,349.051269,1321.849375,,,,https://map.17173.com/rocom/maps/shijie
17173-441277829120,收集,17310030033,魔法石,翻找（魔法石）,224.892668,1030.314573,,,,https://map.17173.com/rocom/maps/shijie
17173-133554888704,收集,17310030033,魔法石,翻找物,399.117681,-498.368719,,,,https://map.17173.com/rocom/maps/shijie
17173-196507844608,收集,17310030033,魔法石,翻找物（魔法石*1）,599.394209,-86.259081,,,,https://map.17173.com/rocom/maps/shijie
17173-183632871424,收集,17310030033,魔法石,翻找物（吹火）,821.277751,170.937274,,,,https://map.17173.com/rocom/maps/shijie
17173-224307601408,收集,17310030033,魔法石,翻找物,1088.95847,144.37126,,,,https://map.17173.com/rocom/maps/shijie
17173-406999199744,收集,17310030033,魔法石,地下翻找（魔法石）,279.189982,920.038944,,,,https://map.17173.com/rocom/maps/shijie
17173-214028165120,收集,17310030033,魔法石,翻找（魔法石）,633.212472,1257.785235,,,,https://map.17173.com/rocom/maps/shijie
17173-359625838592,收集,17310030033,魔法石,翻找（魔法石）,489.779852,1262.619457,,,,https://map.17173.com/rocom/maps/shijie
17173-368605921280,收集,17310030033,魔法石,地下-翻找物,417.242294,1702.423237,,,,https://map.17173.com/rocom/maps/shijie
17173-232792940544,收集,17310030033,魔法石,翻找（魔法石）,614.047696,1570.506358,,,,https://map.17173.com/rocom/maps/shijie
17173-51112255488,收集,17310030033,魔法石,翻找（魔法石）,521.720526,1617.03285,,,,https://map.17173.com/rocom/maps/shijie
17173-184733065216,收集,17310030033,魔法石,月兔暗港翻找（魔法石）,612.149162,1739.9619,,,,https://map.17173.com/rocom/maps/shijie
17173-134240423936,收集,17310030033,魔法石,翻找（魔法石）,-126.911222,-624.671332,,,,https://map.17173.com/rocom/maps/shijie
17173-240582279168,收集,17310030033,魔法石,翻找（魔法石）,10.68171,-264.893351,,,,https://map.17173.com/rocom/maps/shijie
17173-961975185408,收集,17310030033,魔法石,翻找（魔法石）,-626.379117,-2.472655,,,,https://map.17173.com/rocom/maps/shijie
17173-804532572160,收集,17310030033,魔法石,翻找（魔法石）,-542.145077,853.729553,,,,https://map.17173.com/rocom/maps/shijie
17173-978778972160,收集,17310030033,魔法石,翻找（魔法石）,-969.873849,675.000305,,,,https://map.17173.com/rocom/maps/shijie
17173-522994458624,收集,17310030033,魔法石,翻找（魔法石）,6.369301,1.775107,,,,https://map.17173.com/rocom/maps/shijie
17173-61235007488,收集,17310030033,魔法石,翻找（魔法石）,1.287813,94.737167,,,,https://map.17173.com/rocom/maps/shijie
17173-300545880064,收集,17310030033,魔法石,翻找（魔法石）,0.652574,339.862175,,,,https://map.17173.com/rocom/maps/shijie
17173-364759707648,收集,17310030033,魔法石,第一次翻找（魔法石）,-75.074535,568.051852,,,,https://map.17173.com/rocom/maps/shijie
17173-102321004544,收集,17310030033,魔法石,翻找（魔法石）,-379.217239,793.559248,,,,https://map.17173.com/rocom/maps/shijie
17173-805588422656,收集,17310030033,魔法石,信仰者村落翻找（雪球）,274.81359,218.562266,,,,https://map.17173.com/rocom/maps/shijie
17173-159561986048,收集,17310030033,魔法石,翻找（魔法石）,148.39484,410.79605,,,,https://map.17173.com/rocom/maps/shijie
17173-915368280064,收集,17310030033,魔法石,翻找（魔法石）,270.653529,301.354861,,,,https://map.17173.com/rocom/maps/shijie
17173-41843535872,收集,17310030033,魔法石,翻找（魔法石）,507.257313,-20.508948,,,,https://map.17173.com/rocom/maps/shijie
17173-299164614656,收集,17310030033,魔法石,1个魔法石,831.222057,329.691532,,,,https://map.17173.com/rocom/maps/shijie
17173-946044452864,收集,17310030033,魔法石,魔法石,196.474291,2664.502706,,,,https://map.17173.com/rocom/maps/shijie
17173-33890676736,收集,17310030033,魔法石,魔法石,304.606119,2687.652271,,,,https://map.17173.com/rocom/maps/shijie
17173-280800432128,收集,17310030033,魔法石,魔法石,-881.241105,-2049.290163,,,,https://map.17173.com/rocom/maps/shijie
17173-996930428928,收集,17310030033,魔法石,魔法石,-176.040075,-1731.304521,,,,https://map.17173.com/rocom/maps/shijie
17173-175340597248,收集,17310030033,魔法石,翻找物,727.548736,-1704.015907,,,,https://map.17173.com/rocom/maps/shijie
17173-405743869952,收集,17310030033,魔法石,魔法石,733.69153,-1250.270835,,,,https://map.17173.com/rocom/maps/shijie
17173-553897611264,收集,17310030033,魔法石,翻找物,-1775.624974,-2706.306066,,,,https://map.17173.com/rocom/maps/shijie
17173-642933321728,收集,17310030033,魔法石,翻找物,728.749359,-63.729606,,,,https://map.17173.com/rocom/maps/shijie
17173-299961024512,收集,17310030033,魔法石,魔法石,689.352034,-234.816625,,,,https://map.17173.com/rocom/maps/shijie
17173-609116069888,收集,17310030033,魔法石,魔法石,-174.155426,1397.624273,,,,https://map.17173.com/rocom/maps/shijie
17173-837994565632,收集,17310030033,魔法石,翻找物,347.05926,1282.373803,,,,https://map.17173.com/rocom/maps/shijie
17173-372161417216,收集,17310030033,魔法石,魔法石，翻找物,-469.919173,-1978.363144,,,,https://map.17173.com/rocom/maps/shijie
17173-697113354240,收集,17310030033,魔法石,魔法石,-507.85456,-1833.945073,,,,https://map.17173.com/rocom/maps/shijie
17173-605838036992,收集,17310030033,魔法石,翻找物（魔法石）,-1208.871635,360.249059,,,,https://map.17173.com/rocom/maps/shijie
17173-531073105920,收集,17310030033,魔法石,翻找物（魔法石）,-1389.078717,-574.338519,,,,https://map.17173.com/rocom/maps/shijie
17173-937591971840,收集,17310030033,魔法石,翻找物,-138.333443,-1905.365746,,,,https://map.17173.com/rocom/maps/shijie
17173-614398828544,收集,17310030033,魔法石,翻找物（魔法石）,-1494.80242,-290.538377,,,,https://map.17173.com/rocom/maps/shijie
17173-9416691712,收集,17310030033,魔法石,翻找物（技能石）,-1031.838812,22.043144,,,,https://map.17173.com/rocom/maps/shijie
17173-864358498304,收集,17310030033,魔法石,魔法石,-1644.16505,-2373.483227,,,,https://map.17173.com/rocom/maps/shijie
17173-696294506496,收集,17310030033,魔法石,翻找,679.893069,-1216.190048,,,,https://map.17173.com/rocom/maps/shijie
17173-571036483584,收集,17310030033,魔法石,翻找物,1195.948763,-1371.544363,,,,https://map.17173.com/rocom/maps/shijie
17173-838025609216,收集,17310030033,魔法石,翻找物,-352.91354,-580.145328,,,,https://map.17173.com/rocom/maps/shijie
17173-773300150272,收集,17310030033,魔法石,翻找,-1244.459056,-2913.154662,,,,https://map.17173.com/rocom/maps/shijie
17173-867259531264,收集,17310030033,魔法石,翻找物,-1012.866011,-2288.076911,,,,https://map.17173.com/rocom/maps/shijie
17173-207032586240,收集,17310030033,魔法石,翻找物,-35.152765,-1112.698616,,,,https://map.17173.com/rocom/maps/shijie
17173-786505986048,收集,17310030033,魔法石,拾取,282.33724,-1428.311863,,,,https://map.17173.com/rocom/maps/shijie
17173-856710172672,收集,17310030033,魔法石,翻找物,517.48289,-865.128024,,,,https://map.17173.com/rocom/maps/shijie
17173-52811976704,收集,17310030033,魔法石,翻找物,794.215831,-2164.662056,,,,https://map.17173.com/rocom/maps/shijie
17173-26041810944,收集,17310030033,魔法石,翻找,127.176628,-1762.356597,,,,https://map.17173.com/rocom/maps/shijie
17173-566026739712,收集,17310030033,魔法石,翻找物,544.550518,-2214.026493,,,,https://map.17173.com/rocom/maps/shijie
17173-757450141696,收集,17310030033,魔法石,翻找物,-298.008141,-1675.165916,,,,https://map.17173.com/rocom/maps/shijie
17173-779390320640,收集,17310030033,魔法石,翻找物,965.856646,-2110.197691,,,,https://map.17173.com/rocom/maps/shijie
17173-42394062848,收集,17310030033,魔法石,修改：雕像手上翻找物品,-84.648647,-425.461311,,,,https://map.17173.com/rocom/maps/shijie
17173-379418083328,收集,17310030033,魔法石,挖掘点,687.327599,-2151.78236,,,,https://map.17173.com/rocom/maps/shijie
17173-574808936448,收集,17310030033,魔法石,挖掘点,1159.733657,-1382.178244,,,,https://map.17173.com/rocom/maps/shijie
17173-877990670336,收集,17310030033,魔法石,挖掘点,460.091362,-2095.086248,,,,https://map.17173.com/rocom/maps/shijie
17173-453143130112,收集,17310030033,魔法石,挖掘点,171.080637,-2129.638729,,,,https://map.17173.com/rocom/maps/shijie
17173-513650024448,收集,17310030033,魔法石,挖掘点,83.118916,-2141.551293,,,,https://map.17173.com/rocom/maps/shijie
17173-828195364864,收集,17310030033,魔法石,挖掘点,818.847394,-1008.968384,,,,https://map.17173.com/rocom/maps/shijie
17173-45023969280,收集,17310030033,魔法石,挖掘点,659.016932,-1041.687162,,,,https://map.17173.com/rocom/maps/shijie
17173-1977962496,收集,17310030033,魔法石,挖掘点,632.04339,-1117.185305,,,,https://map.17173.com/rocom/maps/shijie
17173-322938552320,收集,17310030033,魔法石,挖掘点,530.194473,-1423.171941,,,,https://map.17173.com/rocom/maps/shijie
17173-367826128896,收集,17310030033,魔法石,挖掘点,443.92579,-1491.627164,,,,https://map.17173.com/rocom/maps/shijie
17173-809263153152,收集,17310030033,魔法石,翻找物,-356.367808,-1711.044806,,,,https://map.17173.com/rocom/maps/shijie
17173-499315634176,收集,17310030033,魔法石,翻找物,1138.195452,-1527.632145,,,,https://map.17173.com/rocom/maps/shijie
17173-792729272320,收集,17310030033,魔法石,挖掘点,939.257044,-1737.828375,,,,https://map.17173.com/rocom/maps/shijie
17173-789331910656,收集,17310030033,魔法石,翻找点,-578.565995,-2778.369308,,,,https://map.17173.com/rocom/maps/shijie
17173-740621557760,收集,17310030033,魔法石,翻找点,-626.237919,-2769.377994,,,,https://map.17173.com/rocom/maps/shijie
17173-336647303168,收集,17310030033,魔法石,翻找点,-620.396238,-2715.459028,,,,https://map.17173.com/rocom/maps/shijie
17173-183425622016,收集,17310030033,魔法石,翻找点,-686.79074,-2808.729897,,,,https://map.17173.com/rocom/maps/shijie
17173-71721226240,收集,17310030033,魔法石,挖掘点,-267.53465,-1435.683412,,,,https://map.17173.com/rocom/maps/shijie
17173-447380008960,收集,17310030033,魔法石,翻找物,123.230316,-226.355222,,,,https://map.17173.com/rocom/maps/shijie
17173-742981984256,收集,17310030033,魔法石,翻找点,-729.092971,-2388.474927,,,,https://map.17173.com/rocom/maps/shijie
17173-641333239808,收集,17310030033,魔法石,翻找点,-858.989679,-2884.066764,,,,https://map.17173.com/rocom/maps/shijie
17173-459484332032,收集,17310030033,魔法石,翻找点,-891.001886,-2923.551469,,,,https://map.17173.com/rocom/maps/shijie
